Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	47	7.781456953642383	1.4393101823102883E-5	WNT5B, PRTG, RORC, BICC1, AMN, MDK, MEIS1, PLEKHB1, HOXA3, MEIS2, PAK3, DNER, HEY2, SEMA3D, WIPF3, CREB3L4, SEMA3B, WNT6, CCNA1, SIM1, FOXD3, IHH, MDFI, FLRT1, EGFL6, NTNG1, TBX1, CELSR1, NAT8F5, PROX1, SLIT2, FOXN4, WNT2B, NTRK3, FMN2, FZD10, CHRDL2, SFRP1, DACH2, EPHA8, ITGA8, HOXD4, HIF3A, WIF1, RELN, CHL1, GAP43	419	1029	18082	1.9711284445588668	0.0288793511085208	0.0288793511085208	0.02479501159672326
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	28	4.635761589403973	2.4997094101006794E-5	MPZL2, CLSTN3, PCDH20, ASTN1, ITGA11, CDH1, AZGP1, COL7A1, COL6A4, TTYH1, COL8A2, DPP4, PARVG, FLRT1, EGFL6, CDHR5, NECTIN4, CELSR1, NRXN1, EPHA1, COL14A1, EPHA8, ITGA8, TENM3, SUSD5, RELN, MFAP4, CHL1	419	485	18082	2.4914302585931156	0.049621278579626726	0.025126304888487994	0.04305881514976573
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	13	2.152317880794702	3.8966319215528196E-5	KCNU1, KCNC4, KCND3, KCNT1, KCNA2, KCNA1, TMEM38A, KCNF1, KCNH8, KCNJ12, KCNV2, KCNMB1, KCNG1	419	127	18082	4.417454381448142	0.07627139837285568	0.026099033118989312	0.06711393585344672
GOTERM_BP_DIRECT	GO:0071805~potassium ion transmembrane transport	11	1.8211920529801324	4.307491177341684E-5	KCNU1, KCND3, KCNC4, KCNT1, KCNA2, KCNA1, TMEM38A, KCNF1, KCNH8, KCNV2, KCNG1	419	90	18082	5.274516043489791	0.08396656077585551	0.02168698343529074	0.07418792824862575
GOTERM_BP_DIRECT	GO:0034765~regulation of ion transmembrane transport	13	2.152317880794702	7.100851487436535E-5	KCND3, KCNC4, KCNA2, KCNA1, ASIC2, CACNG4, KCNJ12, KCNV2, KCNU1, CLIC6, KCNF1, KCNH8, KCNG1	419	135	18082	4.155679306991956	0.13461299674345473	0.02850163574679232	0.12227026324596046
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	15	2.4834437086092715	2.0514833918974947E-4	SYT1, KCND3, KCNC4, KCNA2, SCUBE1, KCNA1, DPYS, CDH1, KCNV2, PLN, CLDN1, KCNF1, KCNG1, VWA2, SLC22A1	419	197	18082	3.2859237003743504	0.341456610030611	0.06725255985916478	0.3528627672585549
GOTERM_BP_DIRECT	GO:0006811~ion transport	29	4.801324503311259	2.3701155719799732E-4	SLC8A3, KCNC4, FXYD4, SLC13A5, KCNA2, KCNA1, SFXN2, SLC26A1, KCNJ12, KCNMB1, KCNU1, TTYH1, SLC30A3, KCNG1, SLC22A1, KCND3, GABRA4, GABRA3, TMEM38A, ASIC2, CACNG4, SLCO1A6, KCNV2, KCNT1, SLC17A1, CLIC6, KCNF1, KCNH8, PDZD3	419	584	18082	2.1429774087030435	0.38283120892772116	0.0666216822096607	0.4075633429306058
GOTERM_BP_DIRECT	GO:0050482~arachidonic acid secretion	6	0.9933774834437087	2.8390098708442187E-4	PLA2G10, NMUR2, DRD4, PLA2G4F, PLA2G2C, PLA2G5	419	26	18082	9.958876445749954	0.43903932603630214	0.06971385696438792	0.4880084476655111
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	21	3.47682119205298	3.38256851785185E-4	SLC8A3, KCND3, KCNC4, SLC13A5, KCNA2, KCNA1, SFXN2, SLC26A1, SLC47A1, KCNV2, KCNU1, MFSD7C, SLC17A1, SLC25A29, KCNF1, KCNH8, SLC30A3, SLC43A1, KCNG1, SLC22A1, SLC46A2	419	364	18082	2.4897191114374886	0.49782542145639974	0.0736787307987784	0.5811866188352055
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	34	5.629139072847682	6.407601859490767E-4	SYT1, MEIG1, NELL1, RORC, EHF, DLK1, MDK, OSR2, DNER, DMKN, LHX3, SEMA3D, WIPF3, SEMA3B, CREB3L4, SRD5A2, CCNA1, SIM1, IHH, MDFI, EGFL6, CPNE6, NTNG1, CDHR5, SLIT2, FOXN4, NTRK3, CHRDL2, SFRP1, HNF4A, ITGA8, TENM3, GAP43, CHL1	419	780	18082	1.881121106419436	0.7288290597593736	0.12234402321512894	1.0982457698962222
