Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010466~negative regulation of peptidase activity	11	2.4282560706401766	2.466573990576108E-5	WFDC12, SERPINA3K, SERPINA3M, SERPINF2, SERPINA3G, SPINK2, TFPI, COL28A1, TIMP4, SERPING1, TIMP3	300	117	18082	5.666723646723646	0.034657620420811774	0.034657620420811774	0.040738296406739316
GOTERM_BP_DIRECT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	7	1.545253863134658	2.4941046943379028E-5	H2-Q2, H2-M9, GM8909, H2-M2, H2-D1, H2-Q7, H2-Q8	300	36	18082	11.719814814814814	0.03503759978147014	0.017675002751874502	0.0411929095366359
GOTERM_BP_DIRECT	GO:0031649~heat generation	4	0.8830022075055187	0.0017574364619648522	ADRB3, MUP1, MUP19, MUP18	300	15	18082	16.07288888888889	0.9191649861952831	0.5676190955875948	2.863907356612605
GOTERM_BP_DIRECT	GO:0007568~aging	10	2.207505518763797	0.0023915745876730604	ADRB3, APOD, PENK, FADS1, P2RY1, MMP7, ABAT, SERPING1, OGG1, NQO1	300	173	18082	3.4840077071290945	0.967419708450305	0.5751469488210408	3.8782408413797764
GOTERM_BP_DIRECT	GO:0017144~drug metabolic process	4	0.8830022075055187	0.0030382886030221514	CYP2D22, FMO2, CYP2E1, CYP2B10	300	18	18082	13.394074074074075	0.987110811351352	0.581162926881001	4.902435337879152
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	10	2.207505518763797	0.004154795988097235	PRKCA, BMPER, CHIL1, SERPINF2, C3, FLT4, P2RY1, CCL19, ST5, NTSR2	300	188	18082	3.206028368794326	0.9974038744613895	0.6292729447013817	6.646547245214163
GOTERM_BP_DIRECT	GO:0010907~positive regulation of glucose metabolic process	4	0.8830022075055187	0.004774203614454267	MUP1, MUP19, MUP18, IRS1	300	21	18082	11.480634920634921	0.9989335930103443	0.6238010587260263	7.601126715442574
GOTERM_BP_DIRECT	GO:0061179~negative regulation of insulin secretion involved in cellular response to glucose stimulus	4	0.8830022075055187	0.005461128561078136	MUP1, MUP19, MUP18, FKBP1B	300	22	18082	10.95878787878788	0.9996026988116179	0.6242577920916808	8.649031189029255
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	4	0.8830022075055187	0.007005036358733494	C3, FLT4, SULF1, ISL1	300	24	18082	10.045555555555556	0.9999569200187355	0.6727199742658996	10.963657592865594
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	21	4.635761589403973	0.008983882304990247	CYP2D9, D2HGDH, ALDH1L1, SDR39U1, CYP2S1, MICAL2, FADS1, PAH, CYP2E1, CYP2B10, DHRS7C, FMO4, VAT1L, P4HA2, FMO2, BDH2, DHTKD1, NQO1, STEAP2, HPD, PRODH	300	676	18082	1.8723964497041423	0.9999975144271932	0.7248670220264258	13.849823285175644
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	16	3.532008830022075	0.009719339637936435	MOGAT2, SOAT2, TNXB, C3, FADS1, ACACB, CRAT, GDPD3, PNPLA5, FAM57B, PLIN5, APOD, CES1D, PLA2G2E, NEU3, IAH1	300	459	18082	2.101031227305737	0.9999991402630987	0.7190825690921959	14.899911094491348
GOTERM_BP_DIRECT	GO:0008152~metabolic process	16	3.532008830022075	0.010523500683920543	GSTA3, ALDH1L1, SUCLG2, ARSK, PAH, ACACB, WRN, PNPLA5, DCT, GANC, SULF1, GM3776, OGG1, NEU3, DHTKD1, PAPSS2	300	463	18082	2.0828797696184305	0.9999997309444363	0.7165432316866382	16.034326511073804
GOTERM_BP_DIRECT	GO:0010884~positive regulation of lipid storage	3	0.6622516556291391	0.01123450782529422	PLIN5, C3, ACACB	300	10	18082	18.081999999999997	0.9999999037455813	0.7114220600213971	17.025482944113215
GOTERM_BP_DIRECT	GO:0006032~chitin catabolic process	3	0.6622516556291391	0.01123450782529422	CHIL5, CHIL6, CHIL1	300	10	18082	18.081999999999997	0.9999999037455813	0.7114220600213971	17.025482944113215
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	9	1.9867549668874174	0.011662050134414322	PRKCA, CARD14, C3, FLT4, P2RY1, PINK1, AXIN2, MAP2K7, GRK3	300	184	18082	2.9481521739130434	0.999999948140974	0.6982617889794378	17.616181345254322
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	6	1.3245033112582782	0.01276663693535025	ANXA8, G6B, C3, TFPI, SERPING1, PAPSS2	300	84	18082	4.305238095238096	0.999999989520323	0.7062193460601685	19.12405803075177
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	7	1.545253863134658	0.013185889016248845	PRKCA, HTR1B, PENK, ABAT, CYP2E1, OGG1, NQO1	300	117	18082	3.606096866096866	0.9999999942911053	0.6946594370022406	19.689562492835755
GOTERM_BP_DIRECT	GO:0016485~protein processing	6	1.3245033112582782	0.014026201063732518	PTHLH, PCSK2, MCPT4, CMA1, CMA2, PCSK6	300	86	18082	4.205116279069768	0.9999999983115618	0.6952317539164894	20.811843843930454
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	6	1.3245033112582782	0.014026201063732518	DHRS2, HTR1B, PENK, SLC6A4, TTPA, CES1D	300	86	18082	4.205116279069768	0.9999999983115618	0.6952317539164894	20.811843843930454
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	7	1.545253863134658	0.015350315361793137	PRKCA, ACVRL1, CHIL1, C3, CMA1, ISL1, ANGPT4	300	121	18082	3.486887052341598	0.9999999997528862	0.7074015274199237	22.550414326735336
GOTERM_BP_DIRECT	GO:0001558~regulation of cell growth	5	1.1037527593818985	0.015451263229056723	NOV, CREB3, IGFBP6, HTRA4, LMX1A	300	58	18082	5.195977011494253	0.9999999997865857	0.6902496770761196	22.681477559653075
GOTERM_BP_DIRECT	GO:0019369~arachidonic acid metabolic process	4	0.8830022075055187	0.021375151882327983	CYP2D9, CYP2D22, FADS1, CYP2D12	300	36	18082	6.697037037037037	0.9999999999999619	0.7866655144288159	30.017933720517075
GOTERM_BP_DIRECT	GO:0051209~release of sequestered calcium ion into cytosol	4	0.8830022075055187	0.022983328432597216	HTR1B, CCL19, RYR2, FKBP1B	300	37	18082	6.516036036036036	0.9999999999999963	0.7947077533472687	31.893649145105464
GOTERM_BP_DIRECT	GO:0006956~complement activation	3	0.6622516556291391	0.02482822106331711	C1RB, C3, C2	300	15	18082	12.054666666666668	0.9999999999999998	0.8048928918343019	33.98726324402623
GOTERM_BP_DIRECT	GO:0045834~positive regulation of lipid metabolic process	3	0.6622516556291391	0.02482822106331711	MUP1, MUP19, MUP18	300	15	18082	12.054666666666668	0.9999999999999998	0.8048928918343019	33.98726324402623
GOTERM_BP_DIRECT	GO:0071396~cellular response to lipid	3	0.6622516556291391	0.02482822106331711	MUP1, MUP19, MUP18	300	15	18082	12.054666666666668	0.9999999999999998	0.8048928918343019	33.98726324402623
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	6	1.3245033112582782	0.0261854347892275	PRKCA, PENK, SLC6A4, TFPI, OGG1, NQO1	300	101	18082	3.580594059405941	1.0	0.807901328814004	35.488685136823136
GOTERM_BP_DIRECT	GO:0051055~negative regulation of lipid biosynthetic process	3	0.6622516556291391	0.02806986796822137	MUP1, MUP19, MUP18	300	16	18082	11.30125	1.0	0.8166610031766841	37.52021445388806
GOTERM_BP_DIRECT	GO:0051965~positive regulation of synapse assembly	5	1.1037527593818985	0.028670820442038728	PRKCA, LINGO4, LRTM1, LRTM2, LRRTM1	300	70	18082	4.305238095238095	1.0	0.810608662492175	38.15533184109534
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	4	0.8830022075055187	0.03198222724513009	SFXN1, BDH2, STEAP2, SCARA5	300	42	18082	5.740317460317461	1.0	0.8326663804427241	41.54759237494844
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	5	1.1037527593818985	0.0327680179038811	ABCG5, SLC6A4, TTPA, C2, NQO1	300	73	18082	4.128310502283105	1.0	0.8287382957379372	42.326497068564095
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	5	1.1037527593818985	0.0327680179038811	SERPINA3K, SERPINA3M, SERPINA3G, TIMP4, IRS1	300	73	18082	4.128310502283105	1.0	0.8287382957379372	42.326497068564095
GOTERM_BP_DIRECT	GO:0071267~L-methionine salvage	2	0.44150110375275936	0.03279903022756059	BHMT2, BHMT	300	2	18082	60.27333333333334	1.0	0.8178964682601017	42.357036699109706
GOTERM_BP_DIRECT	GO:0051284~positive regulation of sequestering of calcium ion	2	0.44150110375275936	0.03279903022756059	RYR2, FKBP1B	300	2	18082	60.27333333333334	1.0	0.8178964682601017	42.357036699109706
GOTERM_BP_DIRECT	GO:0019626~short-chain fatty acid catabolic process	2	0.44150110375275936	0.03279903022756059	CES1F, CES1D	300	2	18082	60.27333333333334	1.0	0.8178964682601017	42.357036699109706
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	6	1.3245033112582782	0.03362328979509893	MCOLN3, PENK, LRRTM1, ABAT, LMX1A, SHANK3	300	108	18082	3.3485185185185182	1.0	0.8148317308983068	43.163186647948514
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	6	1.3245033112582782	0.03478234229180506	CES1D, PLA2G2E, NEU3, IRS1, PNPLA5, IAH1	300	109	18082	3.317798165137615	1.0	0.8150146599294322	44.278870097408706
GOTERM_BP_DIRECT	GO:0006790~sulfur compound metabolic process	3	0.6622516556291391	0.03502484154870683	SULF1, CHST4, CHST1	300	18	18082	10.045555555555556	1.0	0.8069169207748312	44.50967787756041
GOTERM_BP_DIRECT	GO:0035640~exploration behavior	3	0.6622516556291391	0.03502484154870683	LRRTM1, ABAT, SHANK3	300	18	18082	10.045555555555556	1.0	0.8069169207748312	44.50967787756041
GOTERM_BP_DIRECT	GO:0010888~negative regulation of lipid storage	3	0.6622516556291391	0.03872609386727357	MUP1, MUP19, MUP18	300	19	18082	9.516842105263157	1.0	0.828808509796791	47.92289247187078
GOTERM_BP_DIRECT	GO:0002062~chondrocyte differentiation	4	0.8830022075055187	0.04031844407868713	PRKCA, NOV, MUSTN1, GLI2	300	46	18082	5.241159420289856	1.0	0.8319224320829147	49.32977118560442
GOTERM_BP_DIRECT	GO:0009449~gamma-aminobutyric acid biosynthetic process	2	0.44150110375275936	0.04879422325730207	SLC1A3, ABAT	300	3	18082	40.18222222222222	1.0	0.8780308067428244	56.236762723508264
GOTERM_BP_DIRECT	GO:0071603~endothelial cell-cell adhesion	2	0.44150110375275936	0.04879422325730207	NOV, THBS4	300	3	18082	40.18222222222222	1.0	0.8780308067428244	56.236762723508264
GOTERM_BP_DIRECT	GO:0002002~regulation of angiotensin levels in blood	2	0.44150110375275936	0.04879422325730207	MCPT4, CPA3	300	3	18082	40.18222222222222	1.0	0.8780308067428244	56.236762723508264
