Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu01100:Metabolic pathways	43	7.119205298013245	0.0014594448188553176	ACOX2, BCAT2, CNDP1, NAGS, ALDOB, DPYS, AASS, ACOT1, GGT1, ACOT5, PIPOX, ACOT3, CKB, DGKB, CDA, DMGDH, RGN, RPIA, MTMR7, CHDH, PLA2G10, HKDC1, FTCD, FBP1, ACSM3, GGT6, MGAT3, HMGCS2, PTGDS, GCK, PKLR, PON1, PLA2G4F, PRODH2, MBOAT2, AOX3, PLA2G2C, RDH16, ABO, PLA2G5, ALOX12, CYP2A4, CBS	163	1278	7720	1.5935558819858482	0.25874065627279585	0.25874065627279585	1.821210891145475
KEGG_PATHWAY	mmu04974:Protein digestion and absorption	8	1.3245033112582782	0.002404253225853074	SLC8A3, COL14A1, COL7A1, COL6A4, ACE2, MEP1A, SLC7A9, DPP4	163	88	7720	4.305633017289459	0.38949290087954935	0.21865046290379708	2.9838834829783556
KEGG_PATHWAY	mmu04270:Vascular smooth muscle contraction	9	1.490066225165563	0.005128746393783506	KCNU1, ADCY2, PLA2G10, ADCY8, AVPR1A, PLA2G4F, PLA2G2C, KCNMB1, PLA2G5	163	127	7720	3.356359596154775	0.6514935109511588	0.2962739576891139	6.266024608908827
KEGG_PATHWAY	mmu04550:Signaling pathways regulating pluripotency of stem cells	9	1.490066225165563	0.008370488453222828	INHBA, FZD10, SMAD9, HNF1A, WNT5B, MAPK13, WNT6, MEIS1, WNT2B	163	138	7720	3.088823686316351	0.8215009736940073	0.35000657606156715	10.038002974226023
KEGG_PATHWAY	mmu00590:Arachidonic acid metabolism	7	1.1589403973509933	0.010794217689081067	PTGDS, PLA2G10, PLA2G4F, PLA2G2C, GGT1, PLA2G5, ALOX12	163	89	7720	3.725098228441442	0.8919157292722713	0.35915573911597254	12.766322610453873
KEGG_PATHWAY	mmu04261:Adrenergic signaling in cardiomyocytes	9	1.490066225165563	0.013446006903160557	AGTR2, ADCY2, ADCY8, MAPK13, PLN, PPP1R1A, CACNG4, CREB3L4, PPP2R2B	163	150	7720	2.841717791411043	0.9376586732835693	0.3703063118712757	15.663966076710768
KEGG_PATHWAY	mmu01130:Biosynthesis of antibiotics	11	1.8211920529801324	0.01443629808674978	BCAT2, HMGCS2, GCK, HKDC1, ALDOB, PKLR, FBP1, RGN, AASS, RPIA, CBS	163	214	7720	2.4344934350094607	0.9492584732649648	0.34679134137395917	16.723152084660754
KEGG_PATHWAY	mmu00592:alpha-Linolenic acid metabolism	4	0.6622516556291391	0.01486747560009652	PLA2G10, PLA2G4F, PLA2G2C, PLA2G5	163	25	7720	7.5779141104294485	0.9536120887004971	0.3187592753255112	17.180488669774274
KEGG_PATHWAY	mmu04916:Melanogenesis	7	1.1589403973509933	0.01756189428790842	FZD10, ADCY2, WNT5B, ADCY8, CREB3L4, WNT6, WNT2B	163	99	7720	3.348825680114024	0.9735414642620324	0.33207217806628764	19.98640833723292
KEGG_PATHWAY	mmu04950:Maturity onset diabetes of the young	4	0.6622516556291391	0.018340504194521032	HNF1A, HNF4A, GCK, PKLR	163	27	7720	7.016587139286526	0.9775105542264558	0.3157766746885279	20.78078473866857
KEGG_PATHWAY	mmu04360:Axon guidance	8	1.3245033112582782	0.018601667417110022	EPHA8, PAK3, NTNG1, SEMA3D, SEMA3B, PAK1, EPHA1, SLIT2	163	129	7720	2.93717601179436	0.9787044072550908	0.2952641910999425	21.04560612219274
KEGG_PATHWAY	mmu01230:Biosynthesis of amino acids	6	0.9933774834437087	0.023645174451727136	BCAT2, NAGS, ALDOB, PKLR, RPIA, CBS	163	78	7720	3.6432279377064654	0.9925941689811578	0.3355466686102825	26.002602581811818
KEGG_PATHWAY	mmu00030:Pentose phosphate pathway	4	0.6622516556291391	0.02432364262265306	ALDOB, FBP1, RGN, RPIA	163	30	7720	6.3149284253578735	0.9935777802447393	0.3217959216054971	26.647115238913166
KEGG_PATHWAY	mmu04510:Focal adhesion	10	1.6556291390728477	0.029927928616937435	PARVG, CAV3, PAK3, ITGA8, COL6A4, ITGA11, RELN, PAK1, ACTN3, SHC4	163	207	7720	2.2880175454195193	0.9980283933677313	0.35912566994021333	31.776622002078682
KEGG_PATHWAY	mmu05414:Dilated cardiomyopathy	6	0.9933774834437087	0.029943182653232394	ADCY2, ADCY8, ITGA8, PLN, ITGA11, CACNG4	163	83	7720	3.4237563751940283	0.9980347387606165	0.3399735306893794	31.79012141683353
KEGG_PATHWAY	mmu04911:Insulin secretion	6	0.9933774834437087	0.034184871562007606	KCNU1, ADCY2, GCK, ADCY8, CREB3L4, KCNMB1	163	86	7720	3.3043230132686547	0.9991996668746197	0.35959542690692436	35.44994672599563
KEGG_PATHWAY	mmu01200:Carbon metabolism	7	1.1589403973509933	0.034896176672780166	GCK, HKDC1, ALDOB, PKLR, FBP1, RGN, RPIA	163	116	7720	2.858049502855934	0.9993118590490946	0.34840007789263094	36.04567364566098
KEGG_PATHWAY	mmu00564:Glycerophospholipid metabolism	6	0.9933774834437087	0.047248782040242486	DGKB, PLA2G10, PLA2G4F, MBOAT2, PLA2G2C, PLA2G5	163	94	7720	3.0231040334160033	0.9999509318042605	0.42376450702546	45.61678076418899
KEGG_PATHWAY	mmu00010:Glycolysis / Gluconeogenesis	5	0.8278145695364238	0.04938173898027662	GCK, HKDC1, ALDOB, PKLR, FBP1	163	66	7720	3.588027514407883	0.9999690071654466	0.4209741363109133	47.12924212242463
