Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051301~cell division	23	13.142857142857142	5.162471650153736E-14	CDK1, KIF11, PRC1, NEK2, CCNF, TPX2, NUF2, KIF18B, NUSAP1, CUZD1, BIRC5, UBE2C, FAM83D, SPC25, OIP5, PLK1, SPAG5, CKS2, BUB1, SKA3, MIS18BP1, SKA1, ERCC6L	135	374	18082	8.236997425232719	4.961198118991206E-11	4.961198118991206E-11	8.115730310009894E-11
GOTERM_BP_DIRECT	GO:0007049~cell cycle	28	16.0	6.082696157237222E-14	PRC1, NEK2, DBF4, CUZD1, FAM83D, SPC25, OIP5, BUB1, SKA3, SKA1, DDIAS, ERCC6L, CDK1, KIF11, MKI67, CCNF, TPX2, NUF2, KIF18B, NUSAP1, BIRC5, CDKN3, UBE2C, ESCO2, PLK1, SPAG5, CKS2, MIS18BP1	135	614	18082	6.108046809024008	5.84674531012297E-11	2.923372655061485E-11	9.563461134121098E-11
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	20	11.428571428571429	2.0632119061934116E-13	CDK1, KIF11, NEK2, CCNF, TPX2, NUF2, KIF18B, NUSAP1, BIRC5, UBE2C, FAM83D, SPC25, OIP5, PLK1, SPAG5, BUB1, SKA3, MIS18BP1, SKA1, ERCC6L	135	277	18082	9.670811605829657	1.9823453989431528E-10	6.60781429573376E-11	3.2426283880226947E-10
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	10	5.714285714285714	1.980387216219535E-8	SPC25, KIF11, OIP5, NEK2, SPAG5, BUB1, SKA3, BIRC5, SKA1, ESCO2	135	89	18082	15.049521431543901	1.903134028280462E-5	4.7578690265392964E-6	3.113087315709251E-5
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	5	2.857142857142857	2.2888952349637283E-5	PLK1, NEK2, SPAG5, KIF18B, NUSAP1	135	23	18082	29.11755233494364	0.021756375289373464	0.00438964421358512	0.03597443701399694
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	6	3.428571428571429	7.389840651492237E-4	TUBA8, PRC1, SPECC1, NUSAP1, BIRC5, MARK1	135	96	18082	8.371296296296297	0.5085653044030048	0.11166323613512319	1.1553560843741928
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	6	3.428571428571429	0.0010606610214838278	HIST1H1B, HIST1H3A, HIST1H3G, HIST3H2BA, HIST1H2BQ, HIST1H3I	135	104	18082	7.727350427350427	0.6393459850488339	0.13557513049698888	1.6543632143348086
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	4	2.2857142857142856	0.0021899000890560484	KIF11, NEK2, TPX2, BIRC5	135	35	18082	15.307513227513228	0.8783736539167117	0.23152727579238686	3.387502786413543
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	12	6.857142857142858	0.003748295999726629	CDK1, PLK1, NEK2, ERBB3, BUB1, TTK, MYLK2, BIRC5, CAMK2B, PBK, ALK, MARK1	135	576	18082	2.790432098765432	0.9729178452610616	0.33034102993187453	5.732376065758549
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	4	2.2857142857142856	0.00395506828308807	CDK1, TTK, MYLK2, PBK	135	43	18082	12.459603789836349	0.9778153961230934	0.31670983793250496	6.039464728550648
GOTERM_BP_DIRECT	GO:0060968~regulation of gene silencing	3	1.7142857142857144	0.0040303257659472	HIST1H3A, HIST1H3G, HIST1H3I	135	13	18082	30.90940170940171	0.9793691780447202	0.29729308037365665	6.1510009698170105
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	11	6.2857142857142865	0.015757306309475194	CDK1, PLK1, NEK2, ERBB3, BUB1, TTK, MYLK2, CAMK2B, PBK, ALK, MARK1	135	612	18082	2.4074316146211574	0.9999997649210184	0.7197141650077314	22.094270838623576
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	5	2.857142857142857	0.0172367445051672	CDK1, PLK1, TTK, CAMK2B, PBK	135	133	18082	5.03536619326093	0.9999999446136447	0.7234330919562358	23.91484039210211
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	3	1.7142857142857144	0.020706553445510964	PLK1, KIF4, NUSAP1	135	30	18082	13.394074074074075	0.9999999981496788	0.7621890006677913	28.02963786337728
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	4	2.2857142857142856	0.022319993958870566	FOS, CORIN, CLDN4, CUZD1	135	81	18082	6.614357567443988	0.9999999996206316	0.7645290095868612	29.871158966621024
GOTERM_BP_DIRECT	GO:0032776~DNA methylation on cytosine	3	1.7142857142857144	0.023384735019291863	HIST1H3A, HIST1H3G, HIST1H3I	135	32	18082	12.556944444444445	0.9999999998668653	0.7585827972061752	31.062147622104252
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	6	3.428571428571429	0.02406362511578505	FAM83D, CDK1, MKI67, BUB1, CKS2, LIPG	135	220	18082	3.6529292929292927	0.9999999999317557	0.7476496488822835	31.811617940297545
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	3	1.7142857142857144	0.024774373853162102	HIST1H3A, HIST1H3G, HIST1H3I	135	33	18082	12.176430976430977	0.9999999999661151	0.7379804782284227	32.588079479528496
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	3	1.7142857142857144	0.024774373853162102	HIST1H3A, HIST1H3G, HIST1H3I	135	33	18082	12.176430976430977	0.9999999999661151	0.7379804782284227	32.588079479528496
GOTERM_BP_DIRECT	GO:0046602~regulation of mitotic centrosome separation	2	1.1428571428571428	0.029317259133391407	KIF11, NEK2	135	4	18082	66.97037037037038	0.9999999999996186	0.7779842272159792	37.358729189299076
GOTERM_BP_DIRECT	GO:0000910~cytokinesis	3	1.7142857142857144	0.030656848697276248	PRC1, PLK1, BIRC5	135	37	18082	10.860060060060059	0.9999999999998989	0.7760009912890561	38.703940866370914
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	3	1.7142857142857144	0.030656848697276248	PLK1, CKS2, BIRC5	135	37	18082	10.860060060060059	0.9999999999998989	0.7760009912890561	38.703940866370914
GOTERM_BP_DIRECT	GO:0016321~female meiosis chromosome segregation	2	1.1428571428571428	0.03651227447141269	PLK1, TTK	135	5	18082	53.57629629629629	0.9999999999999997	0.8177066966347574	44.27261675643182
GOTERM_BP_DIRECT	GO:0044772~mitotic cell cycle phase transition	2	1.1428571428571428	0.03651227447141269	CDK1, CKS2	135	5	18082	53.57629629629629	0.9999999999999997	0.8177066966347574	44.27261675643182
GOTERM_BP_DIRECT	GO:0098792~xenophagy	4	2.2857142857142856	0.04118798480235732	HIST1H3A, CSPG5, HIST1H3G, HIST1H3I	135	103	18082	5.201582164688961	1.0	0.8407480874707214	48.37529560536987
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	5	2.857142857142857	0.04735700906332772	NEK2, TTK, MYLK2, CAMK2B, ALK	135	183	18082	3.6595830803481078	1.0	0.868281186829371	53.35651559912644
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	3	1.7142857142857144	0.04744371944738913	HIST1H3A, HIST1H3G, HIST1H3I	135	47	18082	8.549408983451537	1.0	0.8571940716534132	53.42320890747325
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	3	1.7142857142857144	0.04744371944738913	FOS, ROBO2, UCP1	135	47	18082	8.549408983451537	1.0	0.8571940716534132	53.42320890747325
