Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	mmu05332:Graft-versus-host disease	8	1.5180265654648957	9.517435256883644E-5	IL6, H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2, IL2	163	52	7720	7.286455875412931	0.018014922183716364	0.018014922183716364	0.11832693771475222
KEGG_PATHWAY	mmu05310:Asthma	6	1.1385199240986716	1.1770416746728332E-4	IL4, PRG2, H2-EB1, IL13, H2-EA-PS, H2-DMB2	163	24	7720	11.840490797546014	0.022231964087463085	0.011178461039335508	0.14631861322418338
KEGG_PATHWAY	mmu05330:Allograft rejection	8	1.5180265654648957	1.5378329192634397E-4	IL4, H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2, IL2	163	56	7720	6.765994741454864	0.028947619746768516	0.009743840644796276	0.19112930602810385
KEGG_PATHWAY	mmu04672:Intestinal immune network for IgA production	7	1.3282732447817838	2.1841663767743788E-4	IL4, IL6, CXCR4, H2-EB1, H2-EA-PS, H2-DMB2, IL2	163	42	7720	7.893660531697342	0.04086374544815152	0.01037632421738166	0.2713584389730017
KEGG_PATHWAY	mmu05150:Staphylococcus aureus infection	7	1.3282732447817838	5.76168840438818E-4	MBL1, H2-EB1, FPR1, FCGR4, FPR2, H2-EA-PS, H2-DMB2	163	50	7720	6.630674846625768	0.10423749622400658	0.021775409603098317	0.7143633259591997
KEGG_PATHWAY	mmu05320:Autoimmune thyroid disease	8	1.5180265654648957	6.778373617530294E-4	IL4, H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2, IL2	163	71	7720	5.3365592326967946	0.12147493018785849	0.021353847146313942	0.839928918359345
KEGG_PATHWAY	mmu04614:Renin-angiotensin system	6	1.1385199240986716	7.461857962319569E-4	KLK1B21, KLK1B8, KLK1B22, KLK1B24, PRCP, ENPEP	163	35	7720	8.119193689745838	0.13287721118741302	0.020161789694509658	0.9242604698742385
KEGG_PATHWAY	mmu05321:Inflammatory bowel disease (IBD)	7	1.3282732447817838	0.0013988912353054307	IL4, IL6, H2-EB1, IL13, H2-EA-PS, H2-DMB2, IL2	163	59	7720	5.619215971716752	0.23461421951211192	0.03286956899114091	1.7262836826640982
KEGG_PATHWAY	mmu04940:Type I diabetes mellitus	7	1.3282732447817838	0.0018125693018387883	H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2, IL2	163	62	7720	5.3473184246982	0.29285169800819366	0.037769885370064316	2.2315020839143496
KEGG_PATHWAY	mmu04060:Cytokine-cytokine receptor interaction	13	2.4667931688804554	0.005311555342762231	IL4, AMHR2, IL6, CCR1, IL13, TNFSF14, RELT, CXCR4, CCR3, PDGFRB, IL5RA, CCR1L1, IL2	163	245	7720	2.5130837611118064	0.63839794033204	0.09671855415442798	6.410197925966054
KEGG_PATHWAY	mmu05416:Viral myocarditis	6	1.1385199240986716	0.02482906681080003	H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2	163	79	7720	3.597111128368409	0.9917884935807233	0.3537477382203421	26.857323717115612
KEGG_PATHWAY	mmu04612:Antigen processing and presentation	6	1.1385199240986716	0.028607217457810467	H2-T9, LOC547349, H2-EB1, H2-T24, H2-EA-PS, H2-DMB2	163	82	7720	3.4655095017207844	0.9960878038952794	0.36995962011013717	30.305334930558725
KEGG_PATHWAY	mmu04145:Phagosome	9	1.7077798861480076	0.02984962132134375	MBL1, TUBB2A, H2-T9, LOC547349, H2-EB1, FCGR4, H2-T24, H2-EA-PS, H2-DMB2	163	174	7720	2.4497567167336576	0.9969362029847064	0.3593285313713428	31.406095870802197
KEGG_PATHWAY	mmu05322:Systemic lupus erythematosus	8	1.5180265654648957	0.034786651831831196	HIST1H2AC, HIST1H2BB, HIST1H4M, HIST1H2BG, H2-EB1, FCGR4, H2-EA-PS, H2-DMB2	163	147	7720	2.57752180626852	0.9988437440646135	0.3830952118288742	35.62414277993595
KEGG_PATHWAY	mmu04740:Olfactory transduction	32	6.072106261859583	0.04051372326289687	OLFR1085, OLFR111, OLFR49, OLFR380, OLFR1032, OLFR1110, OLFR1136, OLFR1036, OLFR224, OLFR514, OLFR221, OLFR873, OLFR120, OLFR469, OLFR1380, OLFR714, OLFR1308, OLFR1384, CNGA4, OLFR1328, OLFR466, OLFR1383, OLFR464, OLFR568, OLFR32, OLFR10, OLFR957, OLFR1162, OLFR1100, OLFR50, OLFR1029, OLFR495	163	1080	7720	1.4033174278573053	0.9996289737840514	0.40939973186101464	40.217688474670986
KEGG_PATHWAY	mmu05140:Leishmaniasis	5	0.9487666034155597	0.044935249632484825	IL4, H2-EB1, FCGR4, H2-EA-PS, H2-DMB2	163	64	7720	3.700153374233129	0.9998464435980884	0.4223806340760604	43.55573314168814
